video_id,title,channel,description
IRQR5foSUSI,Yunchan Lim: Tiny Desk Concert,NPR Music,"Tom Huizenga | November 13, 2024
Remember what you were doing at the tender age of 18? Probably not taking home a gold medal from a major piano competition. Two years ago, when the South Korean pianist Yunchan Lim was only 18, he won the storied Van Cliburn International Piano Competition. Ever since, we’ve been asking him to play at our Tiny Desk. Lim was the youngest ever to win the Cliburn, and one of his performances there has been viewed more than 16 million times on Youtube.  
 
Simply put, Lim became an overnight sensation. And it’s easy to see why in these deeply considered performances. Even though he was under the weather -- explaining to our audience why his voice was weak -- you could never tell by his powerful command of every note, making our trusty upright sound like a 9-foot grand piano. 
 
Listen for the deliciously strummed chords in Liszt’s Petrarca Sonetto, where, near the end, he rings a bell of two notes high on the keyboard and leaves them suspended in midair. Lim is celebrated for his finger twisting virtuosity, but it’s this kind of poetic dynamic control that astonishes. 
  
Tchaikovsky is a personal favorite. Lim summons thunder in a stormy passage of the snack-sized Moment lyrique, and follows with “October” (from the cycle The Seasons) where he conjures shades of lambent autumn light, taking great care to dab and mix colors like a painter.
 
It’s easy to fall under the spell of Yunchan Lim’s playing. And we’re lucky, because at just age 20 Lim will be enchanting listeners for a long time.

SET LIST
Franz Liszt: Sonetto del Petrarca No. 104  
Piotr Tchaikovsky: Moment lyrique  
Piotr Tchaikovsky: “October” (from The Seasons)  

MUSICIANS
Yunchan Lim: piano

TINY DESK TEAM
Producer: Tom Huizenga
Director/Editor: Kara Frame
Audio Technical Director: Josh Newell
Host/Series Producer: Bobby Carter
Videographers: Kara Frame, Maia Stern, Wendy Li
Audio Engineer: Josephine Nyounai
Production Assistant: Elle Mannion
Photographer: Zayrha Rodriguez
Tiny Desk Team: Joshua Bryant, Ashley Pointer, Hazel Cills
Executive Producer: Suraya Mohamed
Series Creators: Bob Boilen, Stephen Thompson
VP, Visuals and Music: Keith Jenkins

Hear more from Yunchan Lim: 
https://yunchanlim.lnk.to/YunchanLim

#tinydesk #nprmusic #yunchanlim"
Ncc5_TUquB0,그녀의 모든 말이 절 긴장시키네요. 설렘 가득한 주병진의 두 번째 맞선~ #highlight #이젠사랑할수있을까 EP.2,tvN STORY 티비엔 스토리,"티빙에서 스트리밍 : https://tving.onelink.me/xHqC/30a78d6f

#이젠사랑할수있을까 #주병진 #박소현
이젠 사랑할 수 있을까 EP.2

성공을 위해 쉼 없이 달려왔지만
그로 인해 놓쳐버린 연애와 결혼
고독이라는 함정에 빠진 다이아 출연자들의
리얼 연애 도전기가 시작됩니다!
〈이젠 사랑할 수 있을까〉

매주 [월] 저녁 8:00 tvN STORY 방송

#티빙에서스트리밍"
1US8DSkxLTU,가을 날씨를 처음 경험해 본 필리핀 장인장모님과 처남 😂 한국의 모든것이 신기하다는 가족들,조와부부 필리핀 JOWATV,"필리핀 마닐라에 사는 한국인 남편과 필리핀 아내의 일상 🤵👰

한국인 남편 (편노)
필리핀 아내 (제싸)
개발자 처남 (도이)

편노는 ""편집노예""의 줄임말입니다. 😥

자막은 상황에 맞게 의역이 된부분도 있습니다.

분쟁유발, 비하, 어그로, 타인비방 및 선넘는 댓글은 삭제됩니다.

일반촬영 : Dji 오즈모 포켓 3 크리에이터 콤보
수중촬영 : 인스타360x4 (구매링크 https://store.insta360.com/product/x4?utm_term=INRI00P)

━━━━━━━━━━━━━━━━━
채널 투네이션 : https://toon.at/donate/jowatv

제싸 인스타 : https://www.instagram.com/badess___/
조와티비 인스타 : https://www.instagram.com/jowa_tv/
조와티비 페북 : https://www.facebook.com/JowaTV/

문의사항 : vinjowa@gmail.com / 인스타 DM / 페메"
6wYQxhk-084,언니 몰래 야식 먹방,나는 마루,"김치찌개 고기는 못참아.

네이버웹툰 [마루는 강쥐]
1화 보러가기｜https://bit.ly/3MiSvSi

ⓒ모죠｜NAVER WEBTOON
기획·제작｜샌드박스네트워크

#마루는강쥐 #네이버웹툰"
nYzmsJ43eGE,팔복이 성별이 나왔습니다~!!!!!,아뽀TV,"비브아에서 아뽀TV 채널 구독자분들을 위한 
역대급 할인을 준비했습니다!
(에어딕S3 ★비밀 특가 할인★이에요!!)
비밀 할인 링크 : https://buly.kr/AEz7ZBp

EVENT
💙아뽀TV X 비브아 단독 할인💙
1. 260,000원➡113,000원 (단 3일! 구독자 특별 -57% 할인)
2. 괄사 패드 + 파우치까지 무료 증정
***파우치는 주문건 당 1개만 발송됩니다.

비밀 할인 링크 : https://buly.kr/AEz7ZBp

여러분 드디어 우리 복덩이 팔복이의 성별을 공개합니다~!
이제 시작의 불과한 우리의 임신브이로그!ㅎㅎ
앞으로의 성장과정을 계속해서 지켜봐주세요^^
#팔복이 #성별 #성별공개 #젠더리빌파티 #아들 #딸 #비브아딕 #종아리마사지 #임산부마사지기계 #마사지기계추천 
원혁인스타그램 https://www.instagram.com/one_trot/  
이수민인스타그램 https://www.instagram.com/ireh6587/
원혁 팬카페 cafe.daum.net/onetopsarang
비지니스 문의 ireh6587@naver.com"
6JmK3MJ161o,🥬8포기 김장🥬이하연 김치명인의 2024 김장! 명인의 김장 비법 재료 모두 공개!,김치쌤 이하연,"구독자 특별가 김장김치 공구 #이하연김치명인

배추김치 5kg + 총각김치 3kg
10만원(배송비 포함)

공구기간 : 11/25(월)~27(수) 5일간
배송 : 12월 둘째주 

전번 : 010-9090-1354(문자주문) 
입금계좌 : 110-226-968807
  (신한은행 예금주 : 서지연)"
cEDkV2JTN3E,우즈벡 처가식구를 감동의 눈물바다에 빠뜨린 한국인의 정 (우즈베키스탄 국제커플),우즈벡 라이프 UZBEK LIFE 우라티비,"채널에 가입하여 혜택을 누려보세요.
https://www.youtube.com/channel/UCBIPuIG_7iA9NBIKxIR80wA/join

- 영상을 봐주시고 좋은 말씀 남겨주시는 모든분들 정말 감사합니다
이 포스팅은쿠팡 파트너스 활동의 일환으로 이에 따른 일정액의 수수료를 제공 받습니다
아래 링크로 쿠팡에서 제품을 구매하시면 우라TV 채널 운영에 도움이 되요
쿠팡 구매 링크 : https://link.coupang.com/a/batVsV

- 카페             : https://cafe.naver.com/uzbeklife

- 블로그         : https://blog.naver.com/windy157
 
- 페이스북     : https://www.facebook.com/profile.php?id=100001894365981

- 인스타그램 : https://www.instagram.com/windy0157/

- 카카오톡     : windy0157

- 이메일         : windy157@gmail.com (잘 안봄)

- BGM            : Music provided by 브금대통령

- k뱅크 100-193-920022 정유진 (에라~ 까라니 일단 까봐야지~)

#우즈벡 #우즈베키스탄 #국제커플"
ef8aNlSyQwE,양봉장에 2달간 눌러앉았던 진돗개 원래 집 찾아가기,프응TV Honeybeefather,"진짜 만복엔딩임

비즈니스문의: sph-w4100@naver.com
인스타: @honeybeefather"
w0Zvilupd0A,한식을 처음 먹어본 우크라이나 가족들과 오랜만에 먹는 쌍둥이 언니,한국사는따냐 Tanya in Korea,"각종 문의는 이메일로 부탁드립니다!
- tllukianets@gmail.com"
MPcUGG8zvrc,새로운 왕조의 탄생 [T1scord 2024 Ep.18],T1,"▶️12% OFF only for T1! Enter your favorite T1 player's name for coupon codes!
SteelSeries Official Site : https://tiny.one/t1steelseries
Discount code : 
FAKER 
KERIA 
ONER 
ZEUS 
GUMAYUSI 

#T1SCORD #T1 #티원 #삼성오디세이 #samsungodyssey

▶️Join T1 Membership:
https://t1.fan

Follow T1 pages:
▶️Official Website : https://t1.gg
▶️Official Twitter : https://twitter.com/T1LoL
▶️Official Facebook : https://www.facebook.com/T1LoL
▶️Official Youtube : https://www.youtube.com/user/SKTTeam1st
▶️Official Instagram : https://www.instagram.com/T1LoL
▶️Official Weibo: http://www.weibo.com/SKTT1LOL
▶️Official Shop : https://t1.gg/shop"
9-7qOLHYTIY,Three goals to stay on #1 | Kuwait - Korea Republic | Highlights #AsianQualifiers - Road To 26,AFC Asian Cup,"Enjoy the highlights of the match between Kuwait and Korea Republic from Matchday 5 of the AFC Asian Qualifiers™ Road to 26.
#AsianQualifiers

Goals: 0-1 Oh Se-Hun (10'), 0-2 Son Heung-min (19'), 1-2 Mohammad Daham (60'), 1-3 Bae Jun-ho (74')

Follow all the AFC Asian Qualifiers™ action on the official platforms:

Facebook: https://www.facebook.com/AFCAsianCup
Instagram: https://www.instagram.com/afcasiancup
TikTok: https://www.tiktok.com/@theafchub
X: https://x.com/afcasiancup
X Arabic: https://x.com/afcasiancup_ar
X Japanese: https://x.com/afcasiancup_jp"
0E1VIbBuAtI,정준하 정수빈vs이수근 김보미 혼성경기_(짜장면 야무지게 먹어야지~),이수근채널 - 수근이의 취미 생활,"----------------------------------------------------------------------------------------------------------------------------------------
홍보 문의나 출연 문의가 있으시면
team1studio160@gmail.com 으로 메일 보내주시면 감사하겠습니다.
오늘도 좋은 하루 되세요

[이수근채널] #shorts #이수근#정수빈#김보미#정준하#짜장면#짬뽕#중화요리#대방어"
tw_gpzbVMmM,엔젤님 앞에서 삐끼삐끼 췄습니다 - 우왁굳z 핫클립,우왁굳 Z,"엔젤님 앞에서 삐끼삐끼 췄습니다 - 우왁굳z 핫클립

[우왁굳의 풀업로두 채널은?]
팬치들이 좋아할 만한 우왁굳의 풀영상이 올라오는 채널입니다.
편집되지 않은 게임실황, 생방송에서 있었던 재밌던 방송내용 등이 무삭제판으로 올라옵니다.


[우왁굳의 다른 유튜브 채널이 궁금하다면?]
ㆍ우왁굳의 게임방송: https://www.youtube.com/@woowakgood
ㆍ왁타버스: https://www.youtube.com/@waktaverse
ㆍ우왁굳의 반찬가게: https://www.youtube.com/@wakbanchan"
XDypu3RFi9M,숨막히는 수능 당일 가채점 결과 발표,빠더너스 BDNS,"#노윤서 #문쌤 #수능 #수능채점

Instagram @bdnspresents"
xsLHKXrizHY,한국으로 시집간 동생의 신혼집을 처음 와봤더니 신기한 것들이 너무 많은 외국인 처형,예나러브 [Jun & Yena],"#국제커플 #국제부부 #한러커플 #러시아여자 #한국남자 #koreavlog 

시청해주셔서 감사합니다^^


📧e-mail 
jskat1298@gmail.com"
0lR6wgjmze4,"(SUB) [전지적 할부지 시점] ep.198 ""할부지 이즈 백!"" 폭포에 머리 감는 후이부터 야근하는 루이까지🐼 바오패밀리의 일상이 가득💕│ Panda World",말하는동물원 뿌빠TV,"【💜전지적 할부지 시점🐼🐼🩷】

""뿌딩이들- 할부지 왔다!""
기다리고 기다리던
전할시가 돌아왔어💖

오랜만에 돌아온 만큼
가득가득 채워 돌아온 전할시!
 
앞으로 매주 월요일
할부지랑 만나기로 해🤙

돌아온 할부지 그리고 바오패밀리에게
사랑과 응원의 댓글 많이 남겨줘!

⭐좋아요와 구독도 잊지 마⭐


#루이바오 #후이바오 #아이바오 #푸바오 #러바오 #판다 #판다월드 #에버랜드 #Panda #Everland #GalaxyAI #GalaxyS24Ultra #갤럭시S24울트라 @Samsungkorea"
zKffPXQAIrY,서울먹방VLOG+한입혜영😋3화)삼겹살+닭발+물냉면 인생꿔바로우+치즈폭탄누룽지통닭+요거트월드 불닭볶음면 청와옥 진저베어 도레도레 롯데호텔X봄날엔콜라보 2박3일서울여행❤️MUKBANG,여수언니 정혜영 [Yeosu Unnie],"여러분, 오늘은 얼마 전에 다녀온 
2박3일 서울 힐링 먹방여행을 담은 브이로그를 가지고 왔어요!

올 가을에 봄날엔 약과랑 롯데호텔이 콜라보 해서 
룸서비스와 커티시로 저희 약과가 나오게 됐는데요. 
그걸 직접 눈으로 확인하고 먹어보고 싶어서 호텔을 예약해놨던 시기와
은채한테 미안한 마음이 컸던 시기가 맞물려서 
딱 알맞은 타이밍에 힐링 여행 잘 다녀왔습니다 :)

심신이 지쳐있을 때는 
사랑하는 사람들하고 맛있는 거 먹는 시간들이 
정말 최고의 선물이 되는 거 같아요.
너무 행복했던 2박 3일을 여러분들한테 공유할 수 있는 저는
완전 럭키비키쟈나🍀 헤헷

아 참, 어제 커뮤니티에 
봄나리 디저트 파티에 관한 공지를 올려놨는데요.
아니.. ㅠㅠ
현장 60명 초대인데 벌써 2천명이 넘게 구글폼을 작성해 주셔 가지고
저 진짜 어떻게 뽑아야 하나 고민고민고민고민이에요!! 🥹

앞으로는 이렇게 
봄나리들하고 만날 수 있는 자리를 자주 마련해 봐야겠어요.
혹시 아직 모르셨던 분들은
내일 수요일 밤까지 신청하실 수 있으니 편하게 작성해 주세요!
연말에 봄나리들이랑 같이 디저트 먹으며 수다 떨 수 있는 시간을 갖게 되다니
저한테는 가장 큰 올해의 선물이네요  ㅠㅠ

그리고 내일은 모모랑 당일치기로 서울을 가려고 해요!
원래 서울 출장 일정이 있었는데 겸사겸사
모모랑 빵투어도 좀 하고
(모모한테 여기저기 디저트들을 좀 맛 보여주려구요 ㅎㅎ)
광장시장도 들렸다가 막차 타고 여수로 내려오려고 합니닷
길에서 만나는 봄나리들 모두 모두 반갑게 인사하기로 해용~

마지막으로 수험생 봄나리들..
그동안 쏟아온 모든 노력과 꿈이 꼭 결실을 맺을 거예요!
긴장하지 않고 평소보다 더 좋은 컨디션으로 시험 볼 수 있도록
제가 온 힘 다해 기도하고 있을게요!
마지막까지 화이팅입니다🔥
정말 정말 고생 많았어요❤️

아무튼 오늘도 이렇게 저를 보러 와주셔서 너무너무 감사하구요 :)
다들 림프마사지 열심히 하시고, 건강관리 잘 하시길 바랄게요!

우린 다음 맛있는 영상으로 다시 만나요!
다음 영상은 식사일기 브이로그가 되겠습니닷, 헤헷
완성되는 대로 바로 가지고 올게요! :)

저 또한 여러분을 무조건 응원하고 무조건 사랑해요❤️
안뇽!

추신 : 요거꿀떡 판매일정 문의가 정말 많았는데요
아마 내일부터 예약판매 시작하게 될 거 같아요! 
자세한 내용은 봄날엔 인스타를 참고해주세요 :)



⋱⋰ ⋱⋰ ⋱⋰ ⋱⋰ ⋱⋰ ⋱⋰ ⋱⋰ ⋱⋰ ⋱⋰ ⋱⋰ ⋱⋰


▶ 인스타그램 Instagram  👉🏻 https://www.instagram.com/yeosu.unnie 

▶ 이메일 Email 👉🏻 likejhy@naver.com 

▶ [봄날엔] 네이버스토어팜 👉🏻  https://bit.ly/happybomnal 

▶ [봄날엔] 자사몰 👉🏻 https://happybomnal.com/ 

▶ [해핏] 자사몰 👉🏻 https://happeat.co.kr/ 

▶ [나의 봄날인 너에게]도서 구매링크  ↓↓↓
https://product.kyobobook.co.kr/detail/S000201550393 

▶ 마켓컬리 추천인 아이디 👉🏻 likejhy


⋱⋰ ⋱⋰ ⋱⋰ ⋱⋰ ⋱⋰ ⋱⋰ ⋱⋰ ⋱⋰ ⋱⋰ ⋱⋰ ⋱⋰



🖍타임라인
00:00 인트로❤️

00:54 힐링여행 첫날🍀

01:15 서울 도착!

02:17 숙소 도착
[서울 롯데호텔월드점]

03:36롯데월드 뿌시러 고고😆

04:38 추억의 TGI프라이데이☺️ 
피자+파스타+샐러드+맥주

06:13 [어린이 세상] 자이로드롭

06:49 [롯데월드 어드벤처] 풍선비행🎈

07:09 루이스카우타운🐮 
파스퇴르 밀크바+코코허니 그릭요거트

08:03 매직아일랜드🏰

08:52 공포의 아틀란티스...🥹

10:10 회전그네보면서 아틀란티스 리뷰😵‍💫

10:40 후룸라이드💦

11:19 롯데호텔 X 봄날엔 콜라보 룸서비스 
[약과 세트] 봄날엔 약과 + 아이스크림

11:33 드디어 만난 약과세트💞

16:09 롯데호텔 X 봄날엔 콜라보 룸서비스 
[미니약과 커티시] 봄날엔 미니약과 + 디저트

16:59 ✨퍼레이드 구경✨

19:53 야식타임😘
삼겹살+우겹살+물냉면+계란찜+주먹밥+닭발+닭똥집볶음+연어샐러드

27:35 힐링여행 둘째날🍀

27:55 러너가 된 핑크언니

28:36 조식먹고 치과 고고🦷

29:59 점심식사🍚
[롯데호텔 월드점 라운지] 알리오올리오+마르게리따 피자+ 토마토 파스타

32:35 우당탕탕 언니들 만나기😆

33:39 행복한 야식타임❤️
[계림원]치즈콘닭+누룽지통닭 + [미향]인생꿔바로우+크림새우 + [요거트 월드]두바이 초콜릿 아이스크림+꿀,자몽,초코쉘,그래놀라 저당 아이스크림

42:14 사천한과 먹으며 수다타임😏

44:06 룸서비스 불닭볶음면🔥

46:08 힐링여행 셋째날🍀

47:15 숙소 체크아웃

47:38 점심식사🍚
[청와옥] 편백정식+숯불오징어구이+모듬순대+순대국+어린이고기국수

50:06 디저트 타임🧁
[진저베어] 미트파이+복숭아 파이+레몬 머랭파이+피칸파이+두바이 초콜릿 푸딩+자몽비트주스+애플망고케일주스

52:28 또 디저트 타임😝
[도레도레] 치즈케이크+자몽케이크+카페라떼+아이스티

53:50 챔피언에서 은채&채이 픽업✔️

54:17 여수로 갑니다👋🏻

-맛 평가는 어디까지나 제 입맛에 따른 개인적인 의견이니, 참고만 해주세요!🙏🏻




↓여수언니 두번째 채널(Yeosu Unnie’s second channel)↓
https://www.youtube.com/@BomnalUnnie"
Qb-lde1Pt7w,정동원 - 고리｜야외녹음실｜Beyond the Studio｜Jeong Dong Won - Loop of Love | LIVE,1theK Live - 원더케이 라이브,"정동원 - 고리｜야외녹음실｜Beyond the Studio｜Jeong Dong Won - Loop of Love | LIVE

#정동원#고리#야외녹음실#New1theKOriginal#1theK#1theK_Live#원더케이#원더케이오리지널#원더케이라이브

[독점 공개] 정동원 비하인드! 멜론에서 만나기
🍈 https://kko.kakao.com/6ofj6UCjXX

K-POP의 모든 즐거움이 여기에,
1theK(원더케이)의 라이브 콘텐츠를 만나보세요! 

K-POP Wonderland, 1theK
All the joys of K-pop here!
1theK has a wide variety of Original Live Content

▶1theK YouTube https://www.youtube.com/1theK
▶1theK Originals YouTube  https://www.youtube.com/1theKOriginals
▶1theK Live YouTube https://www.youtube.com/@1theKLive
▶1theK Facebook  http://www.facebook.com/1theK
▶1theK Twitter https://twitter.com/1theK
▶1theK TikTok  https://www.tiktok.com/@1thek
▶1theK Instagram https://www.instagram.com/1thek/
▶1theK Live Instagram https://www.instagram.com/1thek_live/"
JwZpUoI0VsY,"[먹방브이로그#104] 앞으로 내 퍼스널컬러는 국물닭발이다..❤️‍🔥요즘 유행하는거 다~~가져옴😎맵슐랭,던킨두바이,신라면투움바,동파육+짜장면,밤티라미수,마시멜로우케이크,스모어초콜릿",살빼조DietJo,"00:00 [자담치킨] 맵슐랭 순살(25,000₩), 매콤로제떡볶이(6,000₩)
02:58 [던킨] 두바이도넛(6,500₩), 콘푸로스트 우유도넛(2,900₩) -첫 입 03:33 
06:17 신라면 투움바
08:00 [빨간집] 무뼈국물닭발+계란찜+주먹밥(25,900₩)
12:57 닭밝 볶음밥 -첫 입 13:27
16:06 [아도] 무화과얼그레이 컵케이크(5,300₩), 두바이 초콜릿 컵케이크(6,500₩), 피스타치오 컵케이크(4,800₩), 밤티라미수 컵케이크(5,300₩) -첫 입 16:26
18:57 [한별정통중화요리] 한별짜장(9,000₩), 동파육(45,000₩) -첫 입 19:43
23:34 [디플랑] 밤티라미수(7,500₩), 마시멜로우 케이크(8,000₩), 스모어초콜릿(6,500₩), 두바이 떠먹케(13,500₩) -첫 입 24:04"
A19_NOnIa_A,"[ENG/JPN] GD에 제대로 미친(positive) 남자, 미미미누 (feat. 전설의 5수 고대생 그 발표) | TXT(투모로우바이투게더) 수빈 | 지드래곤 | 최애의 최애",Pixid,"지난주 카라 동아리 발표회를 무사히 마친 회장 수빈
또 다른 재미난 동아리가 없는지 서성이는데…
그러던 그의 눈 앞에 나타난 지디 동아리 회장 미미미누
지드래곤에 살고 지드래곤에 죽는 사람이 왔다!
두번째 발표자 미미미누의 지디 동아리 발표회가 시작됩니다.

00:00 오늘의 발표자 미리보기
04:02 발표 시작
05:00 왜 지디인가?
06:23 지드래곤이 일으킨 붐들
08:43 덕질 연대기
13:52 미미미누에게 지디란...
19:05 수능 망했을 때 듣는 빅뱅 노래
20:59 연애할 때 듣는 빅뱅 노래
24:26 수빈 X 미미미누 GOOD BOY 최초공개
26:30 빠질 수 없는 Q&A 시간

💖최애의 최애💖
💖매주 목요일 오후 7시💖
 
#수빈 #최애의최애 #픽시드 #투모로우바이투게더 #TXT

💌 출연/비즈니스 문의 : pixid@versework.co.kr"
rP1O034WhCc,[EN] 섬세한 I들은 핑계고ㅣEP.61,뜬뜬 DdeunDdeun,"3회차 방문인 공 관원이 저와 구면인 손님 한 명과 함께 왔는데요.
저랑 쌥쌥이까지 해서 4명이 모두 내향적이더라고요?
그래도 다들 방에서 떠들어제끼는 건 좋아하는 것 같아서 요즘 뭐하고 사는지 이것저것 좀 물어보려고요. 

사실 다~~ 핑계고🐓
같은 I들끼리 궁금한 것도 많아서 한바탕 떠들어제껴봤습니다.

ㅡㅡㅡ
유선배 복지 콘텐츠 🐓핑계고🐓
우리도 언제 올릴지 몰라요 ⚠불시 업로드⚠
☁구독 & 좋아요 & 알림설정 필수☁

ㅡㅡㅡ

[채널 '뜬뜬' of 안테나플러스]
연출 | 조은진 조수빈 김다윤 이은솔 추형록 오민주 서윤지
작가 | 김송화 최수정 김이진 정채휴 전우성

ㅡㅡㅡ

👇’뜬뜬’ 소식 보러가기
[https://instagram.com/ddeun._.ddeun]
#뜬뜬 #핑계고 #유재석 #공유 #서현진 #양세찬 #섬세한 #I들

- 본 콘텐츠와 무관한 내용의 댓글과 출연자에 대한 무분별한 욕설, 비난 및 조롱 등 악의적인 댓글은 무통보 삭제될 수 있습니다."
h21pp5-k9SA,Stray Kids 『GIANT』 Music Video,Stray Kids Japan Official YouTube,"■2024年11月13日(水) Release
Stray Kids JAPAN 2nd Album『GIANT』
特設サイト：https://www.straykidsjapan.com/giant/
ご購入はこちら：https://straykids.lnk.to/71NQ48

■Stray Kids Japan Official Site : https://www.straykidsjapan.com
■Twitter : Japan Official Twitter : https://twitter.com/stray_kids_jp
■Instagram : Japan Official Instagram : https://www.instagram.com/straykids_official_jp/
■TikTok : Japan Official TikTok : https://www.tiktok.com/@straykids_japan
■Stray Kids Japan Official YouTube : https://www.youtube.com/channel/UCXhj2pPWvONXmvgHX5wllCA
■Stray Kids Japan Official FANCLUB : https://skz-stayjapan.com/s/n104/page/about_main


■2024年11月13日(水) Release
Stray Kids JAPAN 2nd Album『GIANT』

＜収録曲＞
1. GIANT
2. Chk Chk Boom - Japanese ver. -
3. NIGHT (TVアニメ 『神之塔 - Tower of God - 工房戦』 オープニングテーマ)
4. Falling Up (TVアニメ 『神之塔 - Tower of God - 工房戦』 エンディングテーマ)
5. WHY? (フジテレビ系木曜劇場『Re:リベンジ- 欲望の果てに -』主題歌)
6. Saiyan
7. 愛をくれたのに、なぜ
8. Christmas Love
9. NIGHT - English ver. - (TVアニメ 『神之塔 - Tower of God - 工房戦』 オープニングテーマ)
10. Falling Up - English ver. - (TVアニメ 『神之塔 - Tower of God - 工房戦』 エンディングテーマ)
11. Christmas Love (Instrumental) ※FC限定盤のみ収録
 

初回生産限定盤A : CD＋Blu-ray ￥6,800 / ESCL-6024～6025
＊60P PHOTO BOOK (Type A)
＊オリジナルジャケット・トールケースサイズデジパック仕様
＊フォトカードA (メンバー別全16種より2枚ランダム封入)
＊オリジナルIDフォトA (メンバー別全8種より1枚ランダム封入)
＊オリジナルフォトステッカー (メンバー別全8種より1枚ランダム封入)
＊Stray Kids折りたたみポスター (約W558×H405mm / メンバー集合絵柄1種)
＊シリアルナンバー2口封入
 
＊Blu-ray収録内容
・Jacket Shooting Making Movie
・Jacket Shooting Making Movie (Relay Cam ver.)
・「GIANT」 Recording Making Movie
・「Christmas Love」 Recording Making Movie
・「Social Path (feat. LiSA)」 Music Video
・「Social Path (feat. LiSA)」 Music Video Making Movie
 
初回生産限定盤B : CD＋スペシャルZINE ￥4,500 / ESCL-6026～6027
＊32P PHOTO BOOK (Type B)
＊スペシャルZINE 28P (メンバー手書きメッセージ付)
＊オリジナルジャケット・トールケースサイズデジパック仕様
＊フォトカードB (メンバー別全16種より2枚ランダム封入)
＊オリジナルIDフォトB (メンバー別全8種より1枚ランダム封入)
＊シリアルナンバー1口封入
 
通常：CD Only /ESCL-6028 ￥3,500
＊フォトカードC封入(メンバー別全8種より1枚ランダム封入) ※初回仕様のみ封入
＊シリアルナンバー1口封入 ※初回仕様のみ封入
 
【FANCLUB会員限定盤】　8形態
※Stray Kids OFFICIAL FANCLUB「STAY JAPAN」または「STAY JAPAN MOBILE」会員限定(完全受注生産限定商品となります)

 FANCLUB会員限定盤 (Bang Chan盤) : CD Only ￥3,700 / ESC8-190
＊16P PHOTO BOOK (バンチャン絵柄)
＊スペシャル両面フォトカード (バンチャン絵柄全3種より1枚ランダム封入)
＊ブックレットサイズオリジナル両面カード (バンチャン絵柄2枚封入)
 
FANCLUB会員限定盤 (Lee Know盤) : CD Only ￥3,700 / ESC8-191
＊16P PHOTO BOOK (リノ絵柄)
＊スペシャル両面フォトカード (リノ絵柄全3種より1枚ランダム封入)
＊ブックレットサイズオリジナル両面カード (リノ絵柄2枚封入)
 
FANCLUB会員限定盤 (Changbin盤) : CD Only ￥3,700 / ESC8-192
＊16P PHOTO BOOK (チャンビン絵柄)
＊スペシャル両面フォトカード (チャンビン絵柄全3種より1枚ランダム封入)
＊ブックレットサイズオリジナル両面カード (チャンビン絵柄2枚封入)
 
FANCLUB会員限定盤 (Hyunjin盤) : CD Only ￥3,700 / ESC8-193
＊16P PHOTO BOOK (ヒョンジン絵柄)
＊スペシャル両面フォトカード (ヒョンジン絵柄全3種より1枚ランダム封入)
＊ブックレットサイズオリジナル両面カード (ヒョンジン絵柄2枚封入)
 
FANCLUB会員限定盤 (HAN盤) : CD Only ￥3,700 / ESC8-194
＊16P PHOTO BOOK (ハン絵柄)
＊スペシャル両面フォトカード (ハン絵柄全3種より1枚ランダム封入)
＊ブックレットサイズオリジナル両面カード (ハン絵柄2枚封入)
 
FANCLUB会員限定盤 (Felix盤) : CD Only ￥3,700 / ESC8-195
＊16P PHOTO BOOK (フィリックス絵柄)
＊スペシャル両面フォトカード (フィリックス絵柄全3種より1枚ランダム封入)
＊ブックレットサイズオリジナル両面カード (フィリックス絵柄2枚封入)
 
FANCLUB会員限定盤 (Seungmin盤) : CD Only ￥3,700 / ESC8-196
＊16P PHOTO BOOK (スンミン絵柄)
＊スペシャル両面フォトカード (スンミン絵柄全3種より1枚ランダム封入)
＊ブックレットサイズオリジナル両面カード (スンミン絵柄2枚封入)
 
FANCLUB会員限定盤 (I.N盤) : CD Only ￥3,700 / ESC8-197
＊16P PHOTO BOOK (アイエン絵柄)
＊スペシャル両面フォトカード (アイエン絵柄全3種より1枚ランダム封入)
＊ブックレットサイズオリジナル両面カード (アイエン絵柄2枚封入) 
 
 
■Stray Kids World Tour ＜dominATE JAPAN＞
11月14日(木) 東京ドーム
OPEN 16:00 / START 18:00
11月16日(土) 東京ドーム
OPEN 15:00 / START 17:00
11月17日(日) 東京ドーム
OPEN 14:00 / START 16:00
12月5日(木) 京セラドーム大阪
OPEN 16:00 / START 18:00　
12月7日(土) 京セラドーム大阪 　
OPEN 15:00 / START 17:00　
12月8日(日) 京セラドーム大阪 　
OPEN 14:00 / START 16:00　

Stray Kids World Tour ＜dominATE JAPAN＞ 特設サイト
https://www.straykidsjapan.com/dominatejapan/


#StrayKids
#スキズ
#スキズ_2nd_Album
#JAPAN_2nd_Album
#SKZ_GIANT"
